supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8981&d=251169&f=MO,ecobaronen,http://www.mtgtop8.com/search?player=ecobaronen,MTGO_Modern_Daily_(#7911818),http://www.mtgtop8.com/event?e=8981&f=MO,3,1/22/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8940&d=251010&f=MO,Ragethisgoblin,http://www.mtgtop8.com/search?player=Ragethisgoblin,MTGO_Modern_Daily_(#7867477),http://www.mtgtop8.com/event?e=8940&f=MO,5,1/14/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8899&d=250750&f=MO,XDaviddon,http://www.mtgtop8.com/search?player=XDaviddon,MTGO_Modern_Daily_(#7867406),http://www.mtgtop8.com/event?e=8899&f=MO,6,1/11/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8894&d=250732&f=MO,Jon_Paton,http://www.mtgtop8.com/search?player=Jon+Paton,Grand_Prix_Omaha_2015,http://www.mtgtop8.com/event?e=8894&f=MO,3,1/11/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8899&d=250751&f=MO,WoOtoO,http://www.mtgtop8.com/search?player=WoOtoO,MTGO_Modern_Daily_(#7867406),http://www.mtgtop8.com/event?e=8899&f=MO,5,1/11/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8900&d=250758&f=MO,Ross_Wells,http://www.mtgtop8.com/search?player=Ross+Wells,Grand_Prix_Omaha_2015_-_Trial_Winners,http://www.mtgtop8.com/event?e=8900&f=MO,1,1/9/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8848&d=250454&f=MO,monte,http://www.mtgtop8.com/search?player=monte,MTGO_Modern_Daily_(#7851137),http://www.mtgtop8.com/event?e=8848&f=MO,1,1/1/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8848&d=250455&f=MO,XDaviddon,http://www.mtgtop8.com/search?player=XDaviddon,MTGO_Modern_Daily_(#7851137),http://www.mtgtop8.com/event?e=8848&f=MO,2,1/1/2015
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8835&d=250364&f=MO,Manolo_Coronilla,http://www.mtgtop8.com/search?player=Manolo+Coronilla,Grand_Prix_Trial_Seville_2015,http://www.mtgtop8.com/event?e=8835&f=MO,3,12/21/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8835&d=250365&f=MO,Jesus_Leon,http://www.mtgtop8.com/search?player=Jesus+Leon,Grand_Prix_Trial_Seville_2015,http://www.mtgtop8.com/event?e=8835&f=MO,3,12/21/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8727&d=249894&f=MO,YepImNaked,http://www.mtgtop8.com/search?player=YepImNaked,MTGO_Modern_Daily_(#7776444),http://www.mtgtop8.com/event?e=8727&f=MO,2,12/14/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8727&d=249896&f=MO,Waterd2,http://www.mtgtop8.com/search?player=Waterd2,MTGO_Modern_Daily_(#7776444),http://www.mtgtop8.com/event?e=8727&f=MO,4,12/14/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8712&d=249781&f=MO,Waterd2,http://www.mtgtop8.com/search?player=Waterd2,MTGO_Modern_Daily_(#7776404),http://www.mtgtop8.com/event?e=8712&f=MO,2,12/13/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8711&d=249778&f=MO,YepImNaked,http://www.mtgtop8.com/search?player=YepImNaked,MTGO_Modern_Daily_(#7776364),http://www.mtgtop8.com/event?e=8711&f=MO,1,12/12/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8698&d=249706&f=MO,XDaviddon,http://www.mtgtop8.com/search?player=XDaviddon,MTGO_Modern_Daily_(#7753224),http://www.mtgtop8.com/event?e=8698&f=MO,7,12/7/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8683&d=249614&f=MO,Waterd1,http://www.mtgtop8.com/search?player=Waterd1,MTGO_Modern_Daily_(#7753356),http://www.mtgtop8.com/event?e=8683&f=MO,1,12/6/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8653&d=249464&f=MO,Matthew_Abraham,http://www.mtgtop8.com/search?player=Matthew+Abraham,Xtreme_Games_10th_Anniversary_Celebration,http://www.mtgtop8.com/event?e=8653&f=MO,8,11/23/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8558&d=249140&f=MO,XDaviddon,http://www.mtgtop8.com/search?player=XDaviddon,MTGO_Modern_Daily_(#7679581),http://www.mtgtop8.com/event?e=8558&f=MO,1,11/18/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8473&d=248640&f=MO,XDaviddon,http://www.mtgtop8.com/search?player=XDaviddon,MTGO_Modern_Daily_(#7651017),http://www.mtgtop8.com/event?e=8473&f=MO,6,11/11/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8424&d=248393&f=MO,XDaviddon,http://www.mtgtop8.com/search?player=XDaviddon,MTGO_Modern_Daily_(#7620531),http://www.mtgtop8.com/event?e=8424&f=MO,3,11/2/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8377&d=248127&f=MO,monte,http://www.mtgtop8.com/search?player=monte,MTGO_Modern_Daily_(#7589537),http://www.mtgtop8.com/event?e=8377&f=MO,5,10/25/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8370&d=248098&f=MO,monte,http://www.mtgtop8.com/search?player=monte,MTGO_Modern_Daily_(#7589462),http://www.mtgtop8.com/event?e=8370&f=MO,1,10/23/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8325&d=247866&f=MO,traderMTGO,http://www.mtgtop8.com/search?player=traderMTGO,MTGO_Modern_Daily_(#7533130),http://www.mtgtop8.com/event?e=8325&f=MO,3,10/14/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8291&d=247670&f=MO,traderMTGO,http://www.mtgtop8.com/search?player=traderMTGO,MTGO_Modern_Daily_(#7533028),http://www.mtgtop8.com/event?e=8291&f=MO,4,10/11/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8317&d=247832&f=MO,Karlo_Alempijevic,http://www.mtgtop8.com/search?player=Karlo+Alempijevic,"Main_Modern_Ovinogeddon_9_(Milan,_Italy)",http://www.mtgtop8.com/event?e=8317&f=MO,5,10/3/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8248&d=247449&f=MO,Lickitung,http://www.mtgtop8.com/search?player=Lickitung,MTGO_Modern_Daily_(#7500443),http://www.mtgtop8.com/event?e=8248&f=MO,2,10/1/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8240&d=247401&f=MO,eagle420t,http://www.mtgtop8.com/search?player=eagle420t,MTGO_Modern_Daily_(#7500435),http://www.mtgtop8.com/event?e=8240&f=MO,2,9/30/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8212&d=247280&f=MO,traderMTGO,http://www.mtgtop8.com/search?player=traderMTGO,MTGO_Modern_Daily_(#7484187),http://www.mtgtop8.com/event?e=8212&f=MO,3,9/21/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8177&d=247081&f=MO,eagle420t,http://www.mtgtop8.com/search?player=eagle420t,MTGO_Modern_Daily_(#7466726),http://www.mtgtop8.com/event?e=8177&f=MO,2,9/16/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8053&d=246390&f=MO,Ryota_Kawahara,http://www.mtgtop8.com/search?player=Ryota+Kawahara,Grand_Prix_Kobe_2014,http://www.mtgtop8.com/event?e=8053&f=MO,9,8/24/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8109&d=246718&f=MO,Michele_Angelico,http://www.mtgtop8.com/search?player=Michele+Angelico,"PTQ_Khans_of_Tarkir_(Bari,_Italy)",http://www.mtgtop8.com/event?e=8109&f=MO,3,8/24/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8064&d=246474&f=MO,Jeffrey_Lynch,http://www.mtgtop8.com/search?player=Jeffrey+Lynch,"PTQ_Khans_of_Tarkir_(Roswell,_Georgia)",http://www.mtgtop8.com/event?e=8064&f=MO,5,8/23/2014
Aggro,Merfolk,http://www.mtgtop8.com/event?e=8064&d=246475&f=MO,Cameron_Martinez,http://www.mtgtop8.com/search?player=Cameron+Martinez,"PTQ_Khans_of_Tarkir_(Roswell,_Georgia)",http://www.mtgtop8.com/event?e=8064&f=MO,5,8/23/2014
