supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7478&d=242853&f=MO,ngel_Ruiz_Guerra,http://www.mtgtop8.com/search?player=ngel+Ruiz+Guerra,Open_Modern_Tierra_Media_Sanlcar,http://www.mtgtop8.com/event?e=7478&f=MO,3,5/25/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7360&d=242144&f=MO,Elliphas,http://www.mtgtop8.com/search?player=Elliphas+,MTGO_Modern_Daily_(#7095550),http://www.mtgtop8.com/event?e=7360&f=MO,3,5/18/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7361&d=242150&f=MO,bourdibourdi,http://www.mtgtop8.com/search?player=bourdibourdi+,MTGO_Modern_Premier_(#7095520),http://www.mtgtop8.com/event?e=7361&f=MO,3,5/18/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7327&d=241976&f=MO,bourdibourdi,http://www.mtgtop8.com/search?player=bourdibourdi+,MTGO_Modern_Daily_(#7074982),http://www.mtgtop8.com/event?e=7327&f=MO,3,5/14/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7341&d=242042&f=MO,Becks84,http://www.mtgtop8.com/search?player=Becks84+,MTGO_Modern_Daily_(#7074958),http://www.mtgtop8.com/event?e=7341&f=MO,3,5/13/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7581&d=243490&f=MO,Jason_Lura,http://www.mtgtop8.com/search?player=Jason+Lura,"SCG_Invitational_Qualifier_-_Butte,_MO",http://www.mtgtop8.com/event?e=7581&f=MO,3,5/10/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7281&d=241735&f=MO,qazwsxedcrfvtgbyhnuj,http://www.mtgtop8.com/search?player=qazwsxedcrfvtgbyhnuj+,MTGO_Modern_Premier_(#7051765),http://www.mtgtop8.com/event?e=7281&f=MO,3,5/5/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7274&d=241684&f=MO,Nocley,http://www.mtgtop8.com/search?player=Nocley+,MTGO_Modern_Premier_(#7051658),http://www.mtgtop8.com/event?e=7274&f=MO,3,5/4/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7266&d=241637&f=MO,Patrick_Dickmann,http://www.mtgtop8.com/search?player=Patrick+Dickmann+,BoM9_Modern_Main_Event,http://www.mtgtop8.com/event?e=7266&f=MO,3,5/3/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7266&d=241638&f=MO,Stefan_Schütz,http://www.mtgtop8.com/search?player=Stefan+Schütz+,BoM9_Modern_Main_Event,http://www.mtgtop8.com/event?e=7266&f=MO,3,5/3/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7241&d=241507&f=MO,Raphaël_Coupat,http://www.mtgtop8.com/search?player=Raphaël+Coupat,Modern_trial_@_BoM9,http://www.mtgtop8.com/event?e=7241&f=MO,3,5/1/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7237&d=241487&f=MO,ericmanns,http://www.mtgtop8.com/search?player=ericmanns+,MTGO_Modern_Daily_(#7035733),http://www.mtgtop8.com/event?e=7237&f=MO,3,4/30/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7202&d=241287&f=MO,huggins,http://www.mtgtop8.com/search?player=huggins+,MTGO_Modern_Daily_(#7027977),http://www.mtgtop8.com/event?e=7202&f=MO,3,4/24/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7177&d=241131&f=MO,n1n,http://www.mtgtop8.com/search?player=n1n+,MTGO_Modern_Premier_(#7008965),http://www.mtgtop8.com/event?e=7177&f=MO,3,4/20/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7159&d=241043&f=MO,Traumerei112,http://www.mtgtop8.com/search?player=Traumerei112+,MTGO_Modern_Daily_(#6999049),http://www.mtgtop8.com/event?e=7159&f=MO,3,4/16/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7077&d=240704&f=MO,Wartico1,http://www.mtgtop8.com/search?player=Wartico1+,MTGO_Modern_Daily_(#6975192),http://www.mtgtop8.com/event?e=7077&f=MO,3,4/11/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7044&d=240508&f=MO,MayoDominaria,http://www.mtgtop8.com/search?player=MayoDominaria+,MTGO_Modern_Premier_(#6950631),http://www.mtgtop8.com/event?e=7044&f=MO,3,4/6/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=7062&d=240608&f=MO,NonoH,http://www.mtgtop8.com/search?player=NonoH+,MTGO_Modern_Premier_(#6950600),http://www.mtgtop8.com/event?e=7062&f=MO,3,4/6/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=6956&d=239936&f=MO,Aldo_Gallifuoco,http://www.mtgtop8.com/search?player=Aldo+Gallifuoco,Italian_Magic_Tour_Arezzo,http://www.mtgtop8.com/event?e=6956&f=MO,3,3/23/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=6924&d=239741&f=MO,stavbrener14,http://www.mtgtop8.com/search?player=stavbrener14+,MTGO_Modern_Premier_(#6894795),http://www.mtgtop8.com/event?e=6924&f=MO,3,3/22/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=6943&d=239864&f=MO,youhavenogame,http://www.mtgtop8.com/search?player=youhavenogame+,MTGO_Modern_Daily_(#6894737),http://www.mtgtop8.com/event?e=6943&f=MO,3,3/20/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=6863&d=239424&f=MO,strong_sad,http://www.mtgtop8.com/search?player=strong+sad+,MTGO_Modern_Daily_(#6865593),http://www.mtgtop8.com/event?e=6863&f=MO,3,3/15/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=6860&d=239402&f=MO,MayoDominaria,http://www.mtgtop8.com/search?player=MayoDominaria+,MTGO_Modern_Daily_(#6865509),http://www.mtgtop8.com/event?e=6860&f=MO,3,3/13/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=6824&d=239242&f=MO,TShalev,http://www.mtgtop8.com/search?player=TShalev+,MTGO_Modern_Daily_(#6834337),http://www.mtgtop8.com/event?e=6824&f=MO,3,3/10/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=6804&d=239113&f=MO,joaoclaudioms,http://www.mtgtop8.com/search?player=joaoclaudioms+,MTGO_Modern_Daily_(#6800362),http://www.mtgtop8.com/event?e=6804&f=MO,3,3/5/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=6767&d=238869&f=MO,CheeseTomato,http://www.mtgtop8.com/search?player=CheeseTomato+,MTGO_Modern_Daily_(#6800283),http://www.mtgtop8.com/event?e=6767&f=MO,3,3/1/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=6731&d=238652&f=MO,yoel42,http://www.mtgtop8.com/search?player=yoel42+,MTGO_Modern_Daily_(#6767395),http://www.mtgtop8.com/event?e=6731&f=MO,3,2/25/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=6698&d=238472&f=MO,Patrick_Dickmann,http://www.mtgtop8.com/search?player=Patrick+Dickmann+,"Pro_Tour_Born_of_the_God_(Valencia,_Spain)",http://www.mtgtop8.com/event?e=6698&f=MO,3,2/23/2014
Combo,Twin_Exarch,http://www.mtgtop8.com/event?e=6698&d=238474&f=MO,Anssi_Alkio,http://www.mtgtop8.com/search?player=Anssi+Alkio,"Pro_Tour_Born_of_the_God_(Valencia,_Spain)",http://www.mtgtop8.com/event?e=6698&f=MO,3,2/23/2014
