supertype,archetype,deck_href,player,player_href,event,event_href,rank,date
Control,UW_Control,http://www.mtgtop8.com/event?e=4592&d=226584&f=MO,DaDawson,http://www.mtgtop8.com/search?player=DaDawson+,MTGO_Modern_Premier_(#5163818),http://www.mtgtop8.com/event?e=4592&f=MO,8,3/18/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=4514&d=226186&f=MO,haiSOOOOdesu,http://www.mtgtop8.com/search?player=haiSOOOOdesu+,MTGO_Modern_Premier_(#5088708),http://www.mtgtop8.com/event?e=4514&f=MO,8,3/4/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=4548&d=226374&f=MO,Juhani_Orelma,http://www.mtgtop8.com/search?player=Juhani+Orelma,"PTQ_San_Diego'13_(Unpronounceable,_Finland)",http://www.mtgtop8.com/event?e=4548&f=MO,8,3/3/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=4450&d=225822&f=MO,bradyoo,http://www.mtgtop8.com/search?player=bradyoo+,MTGO_Modern_Premier_(#5061684),http://www.mtgtop8.com/event?e=4450&f=MO,8,2/25/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=4353&d=225378&f=MO,Angelo_Cadei,http://www.mtgtop8.com/search?player=Angelo+Cadei,MLL#6-Milano,http://www.mtgtop8.com/event?e=4353&f=MO,8,2/3/2013
Control,UW_Control,http://www.mtgtop8.com/event?e=3714&d=222243&f=MO,Anton_Karlinski,http://www.mtgtop8.com/search?player=Anton+Karlinski,Grand_Prix_Lyon_2012,http://www.mtgtop8.com/event?e=3714&f=MO,9,11/4/2012
Control,UW_Control,http://www.mtgtop8.com/event?e=7761&d=244664&f=MO,ShawnDanger,http://www.mtgtop8.com/search?player=ShawnDanger,MTGO_Modern_Premier_(#7263399),http://www.mtgtop8.com/event?e=7761&f=MO,13,7/6/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=9063&d=251631&f=MO,Atomic,http://www.mtgtop8.com/search?player=Atomic,MTGO_Modern_Daily_(#7949715),http://www.mtgtop8.com/event?e=9063&f=MO,1,2/5/2015
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=9148&d=252270&f=MO,Rafael_Ribeiro,http://www.mtgtop8.com/search?player=Rafael+Ribeiro+,Modern_Warfare_-_Yggdrasil.pt,http://www.mtgtop8.com/event?e=9148&f=MO,1,1/31/2015
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=8818&d=250295&f=MO,RaptureReady,http://www.mtgtop8.com/search?player=RaptureReady,MTGO_Modern_Daily_(#7815937),http://www.mtgtop8.com/event?e=8818&f=MO,1,12/28/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=8697&d=249702&f=MO,toeiman,http://www.mtgtop8.com/search?player=toeiman,MTGO_Modern_Daily_(#7753230),http://www.mtgtop8.com/event?e=8697&f=MO,1,12/8/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=8563&d=249156&f=MO,Marco_D.,http://www.mtgtop8.com/search?player=Marco+D,"GPT_Milan_(Varese,_Italy)",http://www.mtgtop8.com/event?e=8563&f=MO,1,11/16/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=8507&d=248879&f=MO,Tilman_Schorr,http://www.mtgtop8.com/search?player=Tilman+Schorr,GP_Madrid_2014_-_Trial_Winners,http://www.mtgtop8.com/event?e=8507&f=MO,1,11/14/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=8287&d=247654&f=MO,BobCat,http://www.mtgtop8.com/search?player=BobCat,MTGO_Modern_Daily_(#7532959),http://www.mtgtop8.com/event?e=8287&f=MO,1,10/9/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=8203&d=247236&f=MO,Queirolo_Marco,http://www.mtgtop8.com/search?player=Queirolo+Marco,Day_of_Judgment_2014_@_Caos_AD,http://www.mtgtop8.com/event?e=8203&f=MO,1,9/14/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=8164&d=246995&f=MO,Phil_Silberman,http://www.mtgtop8.com/search?player=Phil+Silberman,SCG_Super_IQ_St._Louis,http://www.mtgtop8.com/event?e=8164&f=MO,1,9/7/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=8102&d=246686&f=MO,itsnotme,http://www.mtgtop8.com/search?player=itsnotme,MTGO_Modern_Daily_(#7424707),http://www.mtgtop8.com/event?e=8102&f=MO,1,9/3/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=8064&d=246469&f=MO,Tyler_Bailey,http://www.mtgtop8.com/search?player=Tyler+Bailey,"PTQ_Khans_of_Tarkir_(Roswell,_Georgia)",http://www.mtgtop8.com/event?e=8064&f=MO,1,8/23/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=8054&d=246410&f=MO,Ito_Kouei,http://www.mtgtop8.com/search?player=Ito+Kouei,GP_Kobe_2014_-_Trial_Winners,http://www.mtgtop8.com/event?e=8054&f=MO,1,8/22/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7947&d=245720&f=MO,Nick_Seifert,http://www.mtgtop8.com/search?player=Nick+Seifert,"PTQ_Khans_of_Tarkir_(St._Louis,_Missouri)",http://www.mtgtop8.com/event?e=7947&f=MO,1,7/26/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7906&d=245468&f=MO,Tyler_Morey,http://www.mtgtop8.com/search?player=Tyler+Morey,GP_Boston_2014_-_Trial_Winners,http://www.mtgtop8.com/event?e=7906&f=MO,1,7/25/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7906&d=245475&f=MO,Mike_Kavalchick,http://www.mtgtop8.com/search?player=Mike+Kavalchick,GP_Boston_2014_-_Trial_Winners,http://www.mtgtop8.com/event?e=7906&f=MO,1,7/25/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7906&d=245488&f=MO,Matthew_Bunko,http://www.mtgtop8.com/search?player=Matthew+Bunko,GP_Boston_2014_-_Trial_Winners,http://www.mtgtop8.com/event?e=7906&f=MO,1,7/25/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7906&d=245495&f=MO,David_McCoy,http://www.mtgtop8.com/search?player=David+McCoy,GP_Boston_2014_-_Trial_Winners,http://www.mtgtop8.com/event?e=7906&f=MO,1,7/25/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7897&d=245424&f=MO,Yuffie,http://www.mtgtop8.com/search?player=Yuffie,MTGO_Modern_Daily_(#7313310),http://www.mtgtop8.com/event?e=7897&f=MO,1,7/24/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7725&d=244456&f=MO,ivi1991,http://www.mtgtop8.com/search?player=ivi1991,MTGO_Modern_Daily_(#7242048),http://www.mtgtop8.com/event?e=7725&f=MO,1,6/30/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7891&d=245399&f=MO,Jack_Fogle,http://www.mtgtop8.com/search?player=Jack+Fogle,"PTQ_Khans_of_Tarkir_(Richmond,_Kentucky)",http://www.mtgtop8.com/event?e=7891&f=MO,1,6/28/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7687&d=244150&f=MO,Montanari_Mattia,http://www.mtgtop8.com/search?player=Montanari+Mattia,Kingdom_Modern_-_Galactus_Roma,http://www.mtgtop8.com/event?e=7687&f=MO,1,6/22/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7641&d=243869&f=MO,tsubasa,http://www.mtgtop8.com/search?player=tsubasa,MTGO_Modern_Daily_(#7218214),http://www.mtgtop8.com/event?e=7641&f=MO,1,6/20/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7628&d=243787&f=MO,SaradinDR,http://www.mtgtop8.com/search?player=SaradinDR,MTGO_Modern_Premier_(#7190481),http://www.mtgtop8.com/event?e=7628&f=MO,1,6/16/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7540&d=243259&f=MO,JustAMonkey,http://www.mtgtop8.com/search?player=JustAMonkey+,MTGO_Modern_Premier_(#7167125),http://www.mtgtop8.com/event?e=7540&f=MO,1,6/8/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7705&d=244290&f=MO,Michael_Bernat,http://www.mtgtop8.com/search?player=Michael+Bernat,"PTQ_Khans_of_Tarkir_(Villa_Park,_Illinois)",http://www.mtgtop8.com/event?e=7705&f=MO,1,6/8/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7712&d=244348&f=MO,Woodrow_Bogucki,http://www.mtgtop8.com/search?player=Woodrow+Bogucki,"PTQ_Khans_of_Tarkir_(Austin,_Texas)",http://www.mtgtop8.com/event?e=7712&f=MO,1,6/8/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7539&d=243248&f=MO,JustAMonkey,http://www.mtgtop8.com/search?player=JustAMonkey+,MTGO_Modern_Premier_(#7167084),http://www.mtgtop8.com/event?e=7539&f=MO,1,6/7/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7529&d=243158&f=MO,GMKiller,http://www.mtgtop8.com/search?player=GMKiller+,MTGO_Modern_Daily_(#7167032),http://www.mtgtop8.com/event?e=7529&f=MO,1,6/6/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7280&d=241720&f=MO,Jason_Qian,http://www.mtgtop8.com/search?player=Jason+Qian,"SOMS_@_Toronto,_Ontario",http://www.mtgtop8.com/event?e=7280&f=MO,1,5/3/2014
Control,UWx_Midrange,http://www.mtgtop8.com/event?e=7233&d=241469&f=MO,chepa,http://www.mtgtop8.com/search?player=chepa+,MTGO_Modern_Daily_(#7028001),http://www.mtgtop8.com/event?e=7233&f=MO,1,4/25/2014
